event,time,long,lat,speed,height,stage,tag
1583643499,7/18/2012 2:00,-121.54267,38.82883,0,30,preMigration,105928
1583648129,7/18/2012 2:00,-121.604009,38.68382175,0,40,preMigration,105930
1583651758,7/18/2012 2:00,-121.58167,38.75633,0,30,preMigration,105936
1583652298,7/18/2012 2:00,-121.59483,38.7465,0,30,preMigration,117527
1583643500,7/18/2012 3:00,-121.54033,38.828,0,30,preMigration,105928
1583648130,7/18/2012 3:00,-121.6039885,38.68383668,0,30,preMigration,105930
1583643501,7/18/2012 16:00,-121.53567,38.82533,0,110,preMigration,105928
1583648131,7/18/2012 16:00,-121.6040028,38.68399827,7.7166,30,preMigration,105930
1583651759,7/18/2012 16:00,-121.581,38.75467,0,30,preMigration,105936
1583652299,7/18/2012 16:00,-121.59083,38.7415,7.20216,90,preMigration,117527
1583643502,7/18/2012 17:00,-121.53917,38.82167,16.97652,320,preMigration,105928
1583648132,7/18/2012 17:00,-121.6063286,38.68516943,0,60,preMigration,105930
1583643503,7/18/2012 18:00,-121.53983,38.82567,5.65884,200,preMigration,105928
1583648133,7/18/2012 18:00,-121.6063247,38.68466818,6.17328,190,preMigration,105930
1583651760,7/18/2012 18:00,-121.584,38.7555,7.7166,110,preMigration,105936
1583652300,7/18/2012 18:00,-121.54117,38.75067,0,30,preMigration,117527
1583643504,7/18/2012 19:00,-121.537496,38.82799249,0,30,preMigration,105928
1583648134,7/18/2012 19:00,-121.60717,38.683,7.7166,290,preMigration,105930
1583643505,7/18/2012 20:00,-121.5366794,38.82632134,0,30,preMigration,105928
1583648135,7/18/2012 20:00,-121.60917,38.68333,5.1444,150,preMigration,105930
1583651761,7/18/2012 20:00,-121.58717,38.75733,8.23104,180,preMigration,105936
1583652301,7/18/2012 20:00,-121.58433,38.742,15.4332,540,preMigration,117527
1583643506,7/18/2012 21:00,-121.5398388,38.82449715,5.1444,150,preMigration,105928
1583648136,7/18/2012 21:00,-121.60767,38.68183,4.11552,160,preMigration,105930
1583643507,7/18/2012 22:00,-121.53867,38.827,11.31768,100,preMigration,105928
1583648137,7/18/2012 22:00,-121.607,38.68083,4.11552,250,preMigration,105930
1583651762,7/18/2012 22:00,-121.585,38.75633,4.11552,150,preMigration,105936
1583652302,7/18/2012 22:00,-121.55917,38.70433,7.20216,720,preMigration,117527
1583643508,7/18/2012 23:00,-121.53933,38.82633,8.23104,150,preMigration,105928
1583648138,7/18/2012 23:00,-121.60617,38.68433,7.20216,370,preMigration,105930
1583643509,7/19/2012 0:00,-121.5380105,38.82566327,0,80,preMigration,105928
1583648139,7/19/2012 0:00,-121.611,38.68217,6.68772,160,preMigration,105930
1583651763,7/19/2012 0:00,-121.58483,38.76083,6.68772,30,preMigration,105936
1583652303,7/19/2012 0:00,-121.54767,38.74417,0,30,preMigration,117527
1583643510,7/19/2012 1:00,-121.5385,38.82467,9.25992,170,preMigration,105928
1583648140,7/19/2012 1:00,-121.6083214,38.68483354,0,70,preMigration,105930
1583643511,7/19/2012 2:00,-121.5358201,38.82650156,0.51444,30,preMigration,105928
1583648141,7/19/2012 2:00,-121.6071684,38.68532816,0,30,preMigration,105930
1583651764,7/19/2012 2:00,-121.58017,38.75633,0,50,preMigration,105936
1583652304,7/19/2012 2:00,-121.54067,38.74333,0,30,preMigration,117527
1583643512,7/19/2012 3:00,-121.5364962,38.82616161,0,30,preMigration,105928
1583648142,7/19/2012 3:00,-121.6061812,38.68583017,0,170,preMigration,105930
1583643513,7/19/2012 16:00,-121.5390095,38.82516128,0,30,preMigration,105928
1583648143,7/19/2012 16:00,-121.6046608,38.68549155,0,110,preMigration,105930
1583651765,7/19/2012 16:00,-121.5829999,38.75566404,0,30,preMigration,105936
1583652305,7/19/2012 16:00,-121.5935,38.74667,0,60,preMigration,117527
1583643514,7/19/2012 17:00,-121.53717,38.82533,8.23104,130,preMigration,105928
1583648144,7/19/2012 17:00,-121.6048238,38.68516629,0,40,preMigration,105930
1583643515,7/19/2012 18:00,-121.5345,38.82367,0,100,preMigration,105928
1583648145,7/19/2012 18:00,-121.60717,38.681,8.74548,100,preMigration,105930
1583651766,7/19/2012 18:00,-121.58517,38.7565,11.83212,90,preMigration,105936
1583652306,7/19/2012 18:00,-121.5415,38.73967,0,50,preMigration,117527
1583643516,7/19/2012 19:00,-121.54767,38.83083,0,70,preMigration,105928
1583648146,7/19/2012 19:00,-121.6075,38.6815,10.2888,170,preMigration,105930
1583643517,7/19/2012 20:00,-121.5400003,38.82799391,5.1444,90,preMigration,105928
1583648147,7/19/2012 20:00,-121.6086725,38.68267837,13.37544,130,preMigration,105930
1583651767,7/19/2012 20:00,-121.58283,38.755,4.62996,220,preMigration,105936
1583652307,7/19/2012 20:00,-121.54233,38.73883,5.1444,100,preMigration,117527
1583643518,7/19/2012 21:00,-121.53883,38.82883,0,30,preMigration,105928
1583648148,7/19/2012 21:00,-121.60783,38.68167,11.83212,390,preMigration,105930
1583643519,7/19/2012 22:00,-121.54167,38.8305,4.62996,90,preMigration,105928
1583648149,7/19/2012 22:00,-121.6085,38.684,10.80324,380,preMigration,105930
1583651768,7/19/2012 22:00,-121.58367,38.75467,4.62996,100,preMigration,105936
1583652308,7/19/2012 22:00,-121.57317,38.73417,12.861,540,preMigration,117527
1583643520,7/19/2012 23:00,-121.543,38.829,6.68772,150,preMigration,105928
1583648150,7/19/2012 23:00,-121.6040092,38.68383795,0,50,preMigration,105930
1583643521,7/20/2012 0:00,-121.54267,38.82783,0.51444,130,preMigration,105928
1583648151,7/20/2012 0:00,-121.6091802,38.68533843,0,30,preMigration,105930
1583651769,7/20/2012 0:00,-121.5833369,38.75566219,0,30,preMigration,105936
1583652309,7/20/2012 0:00,-121.5441768,38.84017274,0,40,preMigration,117527
1583643522,7/20/2012 1:00,-121.5360008,38.82633599,0.51444,50,preMigration,105928
1583648152,7/20/2012 1:00,-121.6049925,38.68533518,0.51444,30,preMigration,105930
1583643523,7/20/2012 2:00,-121.542,38.82917,0,30,preMigration,105928
1583648153,7/20/2012 2:00,-121.6039923,38.6838345,0,30,preMigration,105930
1583651770,7/20/2012 2:00,-121.58817,38.758,13.37544,30,preMigration,105936
1583652310,7/20/2012 2:00,-121.54417,38.841,0,30,preMigration,117527
1583643524,7/20/2012 3:00,-121.5368328,38.82567484,0,30,preMigration,105928
1583648154,7/20/2012 3:00,-121.6035,38.68433,9.77436,50,preMigration,105930
1583643525,7/20/2012 16:00,-121.54083,38.82967,12.34656,160,preMigration,105928
1583648155,7/20/2012 16:00,-121.6039966,38.68399214,0,30,preMigration,105930
1583651771,7/20/2012 16:00,-121.584,38.756,0,30,preMigration,105936
1583652311,7/20/2012 16:00,-121.5755,38.79317,0,30,preMigration,117527
1583643526,7/20/2012 17:00,-121.53817,38.8265,2.05776,110,preMigration,105928
1583648156,7/20/2012 17:00,-121.60683,38.6845,18.51984,70,preMigration,105930
1583643527,7/20/2012 18:00,-121.5385,38.826,8.74548,110,preMigration,105928
1583648157,7/20/2012 18:00,-121.609,38.68483,8.23104,220,preMigration,105930
1583651772,7/20/2012 18:00,-121.58467,38.7555,5.1444,160,preMigration,105936
1583652312,7/20/2012 18:00,-121.59683,38.7455,5.65884,100,preMigration,117527
1583643528,7/20/2012 19:00,-121.5455,38.83117,11.31768,40,preMigration,105928
1583648158,7/20/2012 19:00,-121.6065,38.68433,9.77436,50,preMigration,105930
1583643529,7/20/2012 20:00,-121.53817,38.826,5.1444,90,preMigration,105928
1583648159,7/20/2012 20:00,-121.6125,38.68017,0,40,preMigration,105930
1583651773,7/20/2012 20:00,-121.58383,38.756,2.05776,150,preMigration,105936
1583652313,7/20/2012 20:00,-121.594,38.74667,0,30,preMigration,117527
1583643530,7/20/2012 21:00,-121.54467,38.83017,8.23104,100,preMigration,105928
1583648160,7/20/2012 21:00,-121.61033,38.6815,5.65884,50,preMigration,105930
1583643531,7/20/2012 22:00,-121.5366588,38.82616576,0,30,preMigration,105928
1583648161,7/20/2012 22:00,-121.6115,38.68133,8.74548,210,preMigration,105930
1583651774,7/20/2012 22:00,-121.58367,38.75567,0,30,preMigration,105936
1583652314,7/20/2012 22:00,-121.59633,38.7455,3.08664,80,preMigration,117527
1583643532,7/20/2012 23:00,-121.5385,38.82767,9.77436,110,preMigration,105928
1583648162,7/20/2012 23:00,-121.612,38.68533,4.62996,180,preMigration,105930
1583643533,7/21/2012 0:00,-121.54083,38.82617,5.65884,30,preMigration,105928
1583648163,7/21/2012 0:00,-121.6118386,38.68682353,3.60108,60,preMigration,105930
1583651775,7/21/2012 0:00,-121.58367,38.75583,0,30,preMigration,105936
1583652315,7/21/2012 0:00,-121.57467,38.74217,0,30,preMigration,117527
1583643534,7/21/2012 1:00,-121.54083,38.82517,5.65884,60,preMigration,105928
1583648164,7/21/2012 1:00,-121.61317,38.68683,0,30,preMigration,105930
1583643535,7/21/2012 2:00,-121.54333,38.82983,10.80324,190,preMigration,105928
1583648165,7/21/2012 2:00,-121.6083338,38.68432326,0,30,preMigration,105930
1583651776,7/21/2012 2:00,-121.57933,38.761,0,30,preMigration,105936
1583652316,7/21/2012 2:00,-121.576,38.74283,0,30,preMigration,117527
1583643536,7/21/2012 3:00,-121.54017,38.8245,0,30,preMigration,105928
1583648166,7/21/2012 3:00,-121.6069946,38.68500467,0,210,preMigration,105930
1583643537,7/21/2012 16:00,-121.5395076,38.82749447,9.77436,70,preMigration,105928
1583648167,7/21/2012 16:00,-121.6079905,38.68583716,0,30,preMigration,105930
1583651777,7/21/2012 16:00,-121.58417,38.75467,0,30,preMigration,105936
1583652317,7/21/2012 16:00,-121.59383,38.747,0,30,preMigration,117527
1583643538,7/21/2012 17:00,-121.53917,38.82767,8.23104,60,preMigration,105928
1583648168,7/21/2012 17:00,-121.6061655,38.68532819,0,270,preMigration,105930
1583643539,7/21/2012 18:00,-121.53833,38.82733,7.7166,60,preMigration,105928
1583648169,7/21/2012 18:00,-121.6070061,38.68466435,7.7166,110,preMigration,105930
1583651778,7/21/2012 18:00,-121.586,38.75917,9.25992,250,preMigration,105936
1583652318,7/21/2012 18:00,-121.57767,38.74033,0,40,preMigration,117527
1583643540,7/21/2012 19:00,-121.5376629,38.82616497,7.7166,80,preMigration,105928
1583648170,7/21/2012 19:00,-121.61033,38.68167,9.77436,170,preMigration,105930
1583643541,7/21/2012 20:00,-121.54533,38.83183,6.68772,50,preMigration,105928
1583648171,7/21/2012 20:00,-121.6061667,38.6856677,4.11552,220,preMigration,105930
1583651779,7/21/2012 20:00,-121.59483,38.759,5.1444,90,preMigration,105936
1583652319,7/21/2012 20:00,-121.59017,38.74333,7.7166,230,preMigration,117527
1583643542,7/21/2012 21:00,-121.53767,38.8275,0,30,preMigration,105928
1583648172,7/21/2012 21:00,-121.605,38.68633,0,30,preMigration,105930
1583643543,7/21/2012 22:00,-121.54333,38.831,10.2888,410,preMigration,105928
1583648173,7/21/2012 22:00,-121.606175,38.68517017,7.7166,160,preMigration,105930
1583651780,7/21/2012 22:00,-121.61067,38.77717,7.20216,140,preMigration,105936
1583652320,7/21/2012 22:00,-121.5705,38.86533,0,180,preMigration,117527
1583643544,7/21/2012 23:00,-121.53533,38.82133,7.20216,440,preMigration,105928
1583648174,7/21/2012 23:00,-121.60517,38.68617,7.7166,120,preMigration,105930
1583643545,7/22/2012 0:00,-121.5385,38.82533,0,30,preMigration,105928
1583648175,7/22/2012 0:00,-121.60617,38.6865,6.68772,320,preMigration,105930
1583651781,7/22/2012 0:00,-121.58383,38.75667,0,30,preMigration,105936
1583652321,7/22/2012 0:00,-121.56583,38.881,0,60,preMigration,117527
1583643546,7/22/2012 1:00,-121.5365101,38.82632223,0.51444,30,preMigration,105928
1583648176,7/22/2012 1:00,-121.6048193,38.68517732,0,50,preMigration,105930
1583643547,7/22/2012 2:00,-121.545,38.83033,0,30,preMigration,105928
1583648177,7/22/2012 2:00,-121.605678,38.68516247,0,30,preMigration,105930
1583651782,7/22/2012 2:00,-121.58083,38.7605,0,30,preMigration,105936
1583652322,7/22/2012 2:00,-121.54417,38.84067,0,30,preMigration,117527
1583643548,7/22/2012 3:00,-121.54383,38.8315,0,30,preMigration,105928
1583648178,7/22/2012 3:00,-121.605672,38.68482299,0,30,preMigration,105930
1583643549,7/22/2012 16:00,-121.5365025,38.8263221,0,30,preMigration,105928
1583648179,7/22/2012 16:00,-121.6050056,38.68533465,0,30,preMigration,105930
1583651783,7/22/2012 16:00,-121.59517,38.75833,0,30,preMigration,105936
1583652323,7/22/2012 16:00,-121.554,38.8285,0,5760,preMigration,117527
1583643550,7/22/2012 17:00,-121.545,38.83067,0,40,preMigration,105928
1583648180,7/22/2012 17:00,-121.60633,38.6865,9.77436,110,preMigration,105930
1583643551,7/22/2012 18:00,-121.5455,38.8305,0,30,preMigration,105928
1583648181,7/22/2012 18:00,-121.6056794,38.68516659,0,30,preMigration,105930
1583651784,7/22/2012 18:00,-121.58667,38.75933,4.11552,110,preMigration,105936
1583652324,7/22/2012 18:00,-121.58817,38.743,9.25992,100,preMigration,117527
1583643552,7/22/2012 19:00,-121.539,38.82917,12.861,30,preMigration,105928
1583648184,7/22/2012 19:00,-121.6068295,38.68449517,6.17328,170,preMigration,105930
1583643553,7/22/2012 20:00,-121.53867,38.82633,6.68772,90,preMigration,105928
1583648185,7/22/2012 20:00,-121.60433,38.68733,9.25992,290,preMigration,105930
1583651785,7/22/2012 20:00,-121.58517,38.759,5.65884,160,preMigration,105936
1583652325,7/22/2012 20:00,-121.58133,38.729,15.94764,200,preMigration,117527
1583643554,7/22/2012 21:00,-121.5360084,38.82599376,0,30,preMigration,105928
1583648182,7/22/2012 21:00,-121.60783,38.6885,7.20216,350,preMigration,105930
1583643555,7/22/2012 22:00,-121.5365,38.825,5.1444,150,preMigration,105928
1583648183,7/22/2012 22:00,-121.6079924,38.68583394,0,70,preMigration,105930
1583651786,7/22/2012 22:00,-121.582,38.555,12.861,170,preMigration,105936
1583652326,7/22/2012 22:00,-121.58033,38.73883,5.65884,460,preMigration,117527
1583643556,7/22/2012 23:00,-121.5388372,38.82516239,0,30,preMigration,105928
1583648186,7/22/2012 23:00,-121.6064962,38.68582803,9.77436,30,preMigration,105930
1583643557,7/23/2012 0:00,-121.5361623,38.82616167,0,30,preMigration,105928
1583648187,7/23/2012 0:00,-121.6025,38.68717,9.25992,40,preMigration,105930
1583651787,7/23/2012 0:00,-121.581,38.76033,0,30,preMigration,105936
1583652327,7/23/2012 0:00,-121.5939907,38.74667499,0,30,preMigration,117527
1583643558,7/23/2012 1:00,-121.54267,38.83017,0,30,preMigration,105928
1583648188,7/23/2012 1:00,-121.60633,38.68767,0,30,preMigration,105930
1583643559,7/23/2012 2:00,-121.54367,38.82983,0,30,preMigration,105928
1583648189,7/23/2012 2:00,-121.6063321,38.68533017,1.02888,50,preMigration,105930
1583651788,7/23/2012 2:00,-121.584,38.76233,0.51444,80,preMigration,105936
1583652328,7/23/2012 2:00,-121.5985,38.74683,0,30,preMigration,117527
1583643560,7/23/2012 3:00,-121.5378249,38.82483034,0,30,preMigration,105928
1583648190,7/23/2012 3:00,-121.6045,38.68467,0,30,preMigration,105930
1583643561,7/23/2012 16:00,-121.5450053,38.83133528,3.08664,30,preMigration,105928
1583648191,7/23/2012 16:00,-121.605822,38.68517783,0,30,preMigration,105930
1583651789,7/23/2012 16:00,-121.588,38.76333,0.51444,70,preMigration,105936
1583652329,7/23/2012 16:00,-121.54,38.73967,0,30,preMigration,117527
1583643562,7/23/2012 17:00,-121.54617,38.82833,11.83212,80,preMigration,105928
1583648192,7/23/2012 17:00,-121.6048247,38.68532197,0,40,preMigration,105930
1583643563,7/23/2012 18:00,-121.53667,38.82633351,0,30,preMigration,105928
1583648193,7/23/2012 18:00,-121.61133,38.6875,2.05776,90,preMigration,105930
1583651790,7/23/2012 18:00,-121.58983,38.7605,2.5722,30,preMigration,105936
1583652330,7/23/2012 18:00,-121.58967,38.745,1.54332,340,preMigration,117527
1583643564,7/23/2012 19:00,-121.5415,38.82883,6.17328,160,preMigration,105928
1583648194,7/23/2012 19:00,-121.60617,38.6825,2.5722,290,preMigration,105930
1583643565,7/23/2012 20:00,-121.5415,38.8285,3.08664,60,preMigration,105928
1583648195,7/23/2012 20:00,-121.6068336,38.68566652,0,90,preMigration,105930
1583651791,7/23/2012 20:00,-121.58933,38.75683,5.65884,260,preMigration,105936
1583652331,7/23/2012 20:00,-121.582,38.74283,7.20216,220,preMigration,117527
1583643566,7/23/2012 21:00,-121.53317,38.82233,4.62996,80,preMigration,105928
1583648196,7/23/2012 21:00,-121.60817,38.68467,0.51444,30,preMigration,105930
1583643567,7/23/2012 22:00,-121.5355098,38.82582231,2.5722,40,preMigration,105928
1583648197,7/23/2012 22:00,-121.6044898,38.68566521,5.65884,190,preMigration,105930
1583651792,7/23/2012 22:00,-121.58883,38.7625,0,30,preMigration,105936
1583652332,7/23/2012 22:00,-121.5955,38.74733,3.60108,290,preMigration,117527
1583643568,7/23/2012 23:00,-121.5356735,38.82632136,0,100,preMigration,105928
1583648198,7/23/2012 23:00,-121.6069967,38.68516789,0,30,preMigration,105930
1583643569,7/24/2012 0:00,-121.54383,38.83,4.62996,120,preMigration,105928
1583648199,7/24/2012 0:00,-121.6045106,38.68533487,0,180,preMigration,105930
1583651793,7/24/2012 0:00,-121.59217,38.761,1.54332,350,preMigration,105936
1583652333,7/24/2012 0:00,-121.579,38.747,18.51984,290,preMigration,117527
1583643570,7/24/2012 1:00,-121.5364892,38.82632882,0,30,preMigration,105928
1583648200,7/24/2012 1:00,-121.60517,38.68683,0,40,preMigration,105930
1583643571,7/24/2012 2:00,-121.5366673,38.82682379,7.20216,30,preMigration,105928
1583648201,7/24/2012 2:00,-121.6048277,38.68517654,0,30,preMigration,105930
1583651794,7/24/2012 2:00,-121.57967,38.761,0,160,preMigration,105936
1583652334,7/24/2012 2:00,-121.59767,38.7485,0,270,preMigration,117527
1583643572,7/24/2012 3:00,-121.5363261,38.8260039,0,30,preMigration,105928
1583648202,7/24/2012 3:00,-121.60317,38.6835,0,40,preMigration,105930
1583643573,7/24/2012 16:00,-121.53817,38.82733,0.51444,30,preMigration,105928
1583648203,7/24/2012 16:00,-121.6040019,38.68417325,0,30,preMigration,105930
1583651795,7/24/2012 16:00,-121.589,38.75933,0,120,preMigration,105936
1583652335,7/24/2012 16:00,-121.59767,38.746,6.17328,190,preMigration,117527
1583643574,7/24/2012 17:00,-121.54117,38.82833,13.37544,80,preMigration,105928
1583648204,7/24/2012 17:00,-121.6036797,38.6838333,0,30,preMigration,105930
1583643575,7/24/2012 18:00,-121.5378342,38.82533373,0,30,preMigration,105928
1583648205,7/24/2012 18:00,-121.6085,38.6815,10.80324,190,preMigration,105930
1583651796,7/24/2012 18:00,-121.58983,38.75767,5.65884,120,preMigration,105936
1583652336,7/24/2012 18:00,-121.54067,38.742,0,30,preMigration,117527
1583643576,7/24/2012 19:00,-121.538832,38.82517697,0,40,preMigration,105928
1583648206,7/24/2012 19:00,-121.6068295,38.68499396,0,150,preMigration,105930
1583643577,7/24/2012 20:00,-121.5381586,38.82649671,11.83212,80,preMigration,105928
1583648207,7/24/2012 20:00,-121.6084893,38.68517533,0,30,preMigration,105930
1583651797,7/24/2012 20:00,-121.586,38.7575,1.54332,140,preMigration,105936
1583652337,7/24/2012 20:00,-121.57317,38.7415,6.68772,330,preMigration,117527
1583643578,7/24/2012 21:00,-121.5353216,38.82583838,19.54872,240,preMigration,105928
1583648208,7/24/2012 21:00,-121.60367,38.68417,4.62996,280,preMigration,105930
1583643579,7/24/2012 22:00,-121.5405,38.8275,14.91876,200,preMigration,105928
1583648209,7/24/2012 22:00,-121.6039951,38.68383376,0,30,preMigration,105930
1583651798,7/24/2012 22:00,-121.595,38.75917,6.17328,80,preMigration,105936
1583652338,7/24/2012 22:00,-121.582,38.74367,19.03428,400,preMigration,117527
1583643580,7/24/2012 23:00,-121.54033,38.8245,10.2888,110,preMigration,105928
1583648210,7/24/2012 23:00,-121.6075,38.68883,5.1444,110,preMigration,105930
1583643581,7/25/2012 0:00,-121.53883,38.8285,8.23104,400,preMigration,105928
1583648211,7/25/2012 0:00,-121.61267,38.68567,3.08664,340,preMigration,105930
1583651799,7/25/2012 0:00,-121.5808364,38.76032303,0,30,preMigration,105936
1583652339,7/25/2012 0:00,-121.525,38.762,10.2888,130,preMigration,117527
1583643588,7/25/2012 1:00,-121.5444934,38.83000701,7.7166,50,preMigration,105928
1583648212,7/25/2012 1:00,-121.61033,38.6855,0,140,preMigration,105930
1583643589,7/25/2012 2:00,-121.5380052,38.82717588,0,30,preMigration,105928
1583648213,7/25/2012 2:00,-121.60367,38.68583,0,180,preMigration,105930
1583651800,7/25/2012 2:00,-121.5808278,38.76032784,0,30,preMigration,105936
1583652340,7/25/2012 2:00,-121.54333,38.83117,0,40,preMigration,117527
1583643582,7/25/2012 3:00,-121.543,38.8285,0,30,preMigration,105928
1583648214,7/25/2012 3:00,-121.6035,38.6845,0.51444,190,preMigration,105930
1583643590,7/25/2012 16:00,-121.5378239,38.82533396,0,30,preMigration,105928
1583648219,7/25/2012 16:00,-121.60483,38.68417,0,110,preMigration,105930
1583651801,7/25/2012 16:00,-121.5864984,38.75816402,0,50,preMigration,105936
1583652341,7/25/2012 16:00,-121.58833,38.783,0,30,preMigration,117527
1583643591,7/25/2012 17:00,-121.54117,38.82917,9.25992,220,preMigration,105928
1583648220,7/25/2012 17:00,-121.6055061,38.6848212,0,40,preMigration,105930
1583643583,7/25/2012 18:00,-121.542,38.8295,9.25992,190,preMigration,105928
1583648215,7/25/2012 18:00,-121.607,38.68683,6.68772,40,preMigration,105930
1583651802,7/25/2012 18:00,-121.5865,38.75667,5.65884,170,preMigration,105936
1583652342,7/25/2012 18:00,-121.57617,38.74117,8.23104,280,preMigration,117527
1583643584,7/25/2012 19:00,-121.54017,38.827,8.23104,260,preMigration,105928
1583648216,7/25/2012 19:00,-121.61267,38.68883,7.20216,370,preMigration,105930
1583643585,7/25/2012 20:00,-121.5396594,38.8260086,9.77436,80,preMigration,105928
1583648217,7/25/2012 20:00,-121.6093286,38.68583771,6.68772,90,preMigration,105930
1583651803,7/25/2012 20:00,-121.5880098,38.75799649,6.17328,140,preMigration,105936
1583652343,7/25/2012 20:00,-121.591,38.74183,11.31768,260,preMigration,117527
1583643586,7/25/2012 21:00,-121.53867,38.8245,0,30,preMigration,105928
1583648218,7/25/2012 21:00,-121.60883,38.68633,6.17328,270,preMigration,105930
1583643587,7/25/2012 22:00,-121.536823,38.82582161,9.77436,80,preMigration,105928
1583648221,7/25/2012 22:00,-121.6088236,38.68683166,11.31768,240,preMigration,105930
1583651804,7/25/2012 22:00,-121.5808408,38.76049458,0,30,preMigration,105936
1583652344,7/25/2012 22:00,-121.57433,38.73267,9.77436,380,preMigration,117527
1583643592,7/25/2012 23:00,-121.53933,38.825,6.17328,440,preMigration,105928
1583648222,7/25/2012 23:00,-121.61,38.68717,0.51444,30,preMigration,105930
1583648223,7/26/2012 0:00,-121.6056666,38.68516756,0,30,preMigration,105930
1583651805,7/26/2012 0:00,-121.58183,38.7625,0,140,preMigration,105936
1583652345,7/26/2012 0:00,-121.58,38.7455,6.17328,380,preMigration,117527
1583648224,7/26/2012 1:00,-121.606,38.68533,0,30,preMigration,105930
1583648225,7/26/2012 2:00,-121.6039923,38.68383427,0,30,preMigration,105930
1583651806,7/26/2012 2:00,-121.58317,38.76283,0,40,preMigration,105936
1583652346,7/26/2012 2:00,-121.59267,38.7435,0,330,preMigration,117527
1583643593,7/26/2012 3:00,-121.5391589,38.82482606,0,30,preMigration,105928
1583648226,7/26/2012 3:00,-121.60367,38.68367,0,30,preMigration,105930
1583643594,7/26/2012 16:00,-121.5366748,38.82600009,0.51444,30,preMigration,105928
1583648227,7/26/2012 16:00,-121.60417,38.68217,0,30,preMigration,105930
1583651807,7/26/2012 16:00,-121.58733,38.76433,6.17328,120,preMigration,105936
1583652347,7/26/2012 16:00,-121.54067,38.73033,0,70,preMigration,117527
1583643595,7/26/2012 17:00,-121.5385023,38.82782874,5.1444,80,preMigration,105928
1583648228,7/26/2012 17:00,-121.6083265,38.68717468,3.60108,290,preMigration,105930
1583643596,7/26/2012 18:00,-121.5373228,38.82650189,8.23104,30,preMigration,105928
1583648229,7/26/2012 18:00,-121.60883,38.68783,4.62996,310,preMigration,105930
1583651808,7/26/2012 18:00,-121.5908268,38.76066558,6.17328,110,preMigration,105936
1583652348,7/26/2012 18:00,-121.54317,38.83267,0,60,preMigration,117527
1583643597,7/26/2012 19:00,-121.54,38.82767,7.20216,170,preMigration,105928
1583648230,7/26/2012 19:00,-121.61317,38.68467,6.68772,150,preMigration,105930
1583643598,7/26/2012 20:00,-121.5385096,38.8255078,5.1444,140,preMigration,105928
1583648231,7/26/2012 20:00,-121.612,38.68667,11.31768,200,preMigration,105930
1583651809,7/26/2012 20:00,-121.59083,38.76083,11.31768,240,preMigration,105936
1583652349,7/26/2012 20:00,-121.51167,38.79067,7.20216,60,preMigration,117527
1583643599,7/26/2012 21:00,-121.54117,38.8265,6.68772,250,preMigration,105928
1583648232,7/26/2012 21:00,-121.6025,38.683,5.65884,30,preMigration,105930
1583643600,7/26/2012 22:00,-121.53567,38.823,5.65884,200,preMigration,105928
1583648233,7/26/2012 22:00,-121.61133,38.68683,6.17328,170,preMigration,105930
1583651810,7/26/2012 22:00,-121.58633,38.76183,0,50,preMigration,105936
1583652350,7/26/2012 22:00,-121.58833,38.74567,10.2888,180,preMigration,117527
1583643601,7/26/2012 23:00,-121.5426732,38.82766536,10.2888,90,preMigration,105928
1583648234,7/26/2012 23:00,-121.60717,38.68433,3.60108,100,preMigration,105930
1583643602,7/27/2012 0:00,-121.53933,38.82733,3.08664,220,preMigration,105928
1583648235,7/27/2012 0:00,-121.60833,38.687,0,250,preMigration,105930
1583651811,7/27/2012 0:00,-121.58117,38.7625,0,30,preMigration,105936
1583652351,7/27/2012 0:00,-121.5948198,38.74767083,6.68772,120,preMigration,117527
1583643603,7/27/2012 1:00,-121.5405,38.82517,10.80324,100,preMigration,105928
1583648236,7/27/2012 1:00,-121.60883,38.68833,0,280,preMigration,105930
1583643604,7/27/2012 2:00,-121.5388314,38.82482591,0,30,preMigration,105928
1583648237,7/27/2012 2:00,-121.6078305,38.68516569,0,70,preMigration,105930
1583651812,7/27/2012 2:00,-121.581,38.76167,0,30,preMigration,105936
1583652352,7/27/2012 2:00,-121.5938263,38.74667049,0,30,preMigration,117527
1583643605,7/27/2012 3:00,-121.5418378,38.82833433,0,30,preMigration,105928
1583643606,7/27/2012 16:00,-121.538498,38.82700451,0,30,preMigration,105928
1583651813,7/27/2012 16:00,-121.5893202,38.75866414,8.74548,30,preMigration,105936
1583652353,7/27/2012 16:00,-121.54067,38.73983,0,30,preMigration,117527
1583643607,7/27/2012 17:00,-121.541659,38.82667762,5.65884,250,preMigration,105928
1583643608,7/27/2012 18:00,-121.54,38.82717,10.2888,130,preMigration,105928
1583648238,7/27/2012 18:00,-121.60383,38.68383,0.51444,30,preMigration,105930
1583651814,7/27/2012 18:00,-121.5955,38.7585,9.25992,140,preMigration,105936
1583652354,7/27/2012 18:00,-121.5404969,38.72950518,8.74548,150,preMigration,117527
1583643609,7/27/2012 19:00,-121.53933,38.83183,5.1444,220,preMigration,105928
1583648239,7/27/2012 19:00,-121.60933,38.68433,9.25992,250,preMigration,105930
1583643610,7/27/2012 20:00,-121.54083,38.82833,14.40432,110,preMigration,105928
1583648240,7/27/2012 20:00,-121.6100002,38.68732559,7.20216,250,preMigration,105930
1583651815,7/27/2012 20:00,-121.5873278,38.75966956,9.77436,160,preMigration,105936
1583652355,7/27/2012 20:00,-121.591,38.74617,7.20216,130,preMigration,117527
